text,news_link,label,gpt_4_label,Christoph
"President Donald Trump in an interview on Wednesday ripped former Vice President Joe Biden for failing on race relations, after 43 years in public office.",https://www.breitbart.com/politics/2020/06/03/donald-trump-joe-biden-a-disaster-with-race-relations/,1,0,1
"Some of the local governments choosing to accept refugees voted heavily in favor of Trump in 2016, after an election campaign in which he vowed to clamp down on immigration and the flow of refugees — particularly Muslim refugees.",https://www.nbcnews.com/politics/immigration/blindsiding-trump-most-republican-governors-have-agreed-accept-refugees-n1113556?cid=public-rss_20200110,1,0,1
"A recent study conducted by the Karolinska Institute and Linkoping University in Sweden found biological males — claiming to be transgender women — who were administered a full year of hormone therapy, still maintained muscle mass and strength advantages over biological women.",http://feedproxy.google.com/~r/breitbart/~3/KH-y3pWDIMk/,1,0,1
"Trump’s “Buy American, Hire American” economy has led to record-low unemployment for the bottom-tier of working and middle-class Americans, as well as major wage hikes thanks to a tightened labor market.",https://www.breitbart.com/politics/2020/02/07/fact-check-buttigieg-falsely-claims-trump-turns-his-back-on-middle-class/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"This paranoia echoes the claims by Mark and Patricia McCloskey, the St. Louis couple who threatened to shoot Black Lives Matter protesters who were walking by their house earlier this month.",https://feeds.feedblitz.com/~/634430635/0/alternet_all~Republicans-go-all-in-on-lies-hate-racism-fear-and-American-carnage/,0,1,1
"There are no more major cases against the NCAA proceeding currently, but Wilken has slowly eroded some of the NCAA’s favorite arguments and restrictions.",https://www.huffpost.com/entry/ncaa-pay-college-athletes-final-four_n_5ca61cb9e4b082d775e1d201,0,1,1
"...immigrants as criminals and eugenics, all of which were once considered fringe and extreme. White nationalists embrace white supremacist and white separatist views.",https://www.nbcnews.com/news/latino/after-stephen-miller-s-white-nationalist-views-outed-latinos-ask-n1096071,1,0,1
He is enjoying the benefits of those guns while working hard to be sure average Americans cannot own them.,https://www.breitbart.com/politics/2020/05/04/biden-enjoys-armed-protection-while-fighting-to-disarm-americans/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
A review of his posts in online message boards revealed he wanted to plant neo-Nazi propaganda inside Nevada middle and high schools.,https://eu.usatoday.com/story/news/nation/2020/02/10/white-supremacist-las-vegas-guilty-plea-conor-climo/4717616002/,1,0,1
The positive test for a banned substance comes as a major embarrassment to Australian swimming given the headline-grabbing podium protest that 400 freestyle silver medalist Mack Horton made on Sunday over Sun Yang’s participation at the worlds.,https://www.reuters.com/article/us-swimming-world-wrap/swimming-dressel-ledecky-strike-gold-for-u-s-at-worlds-idUSKCN1UM0GJ?feedType=RSS&feedName=sportsNews,0,1,1
"Rep. Alexandria Ocasio-Cortez (D-NY) slammed billionaire Jeff Bezos, the richest man in the world and owner of the Washington Post, for paying his employees what she called “starvation wages.”",https://www.breitbart.com/politics/2019/06/17/aoc-richest-man-in-the-world-bezos-pays-his-employees-starvation-wages/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,1
Supreme Court agrees to hear GOP case designed to permanently kill Obamacare — just before November election,https://www.alternet.org/2020/03/supreme-court-agrees-to-hear-gop-case-designed-to-permanently-kill-obamacare-just-before-november-election/,0,1,1
"During the debate Thursday night, Trump said that once Obamacare was out of the way, and somewhere between 20 million and 130 million Americans were left without health insurance, Republicans would ""come up with"" that great health insurance plan. ",https://www.alternet.org/2020/10/ralph-nader-mitch-mcconnell-is-brazen-evil-cruel-and-the-last-thing-he-deserves-is-a-seventh-term/,0,1,1
What accounts for this disconnect between the PNW’s leadership—Chancellor Keon and the Trustees—and the university community?,https://www.thedailybeast.com/refusing-to-forgive-institutional-racism-is-not-cancel-culture,0,1,0
"The NYC Department of Consumer and Worker Protection (DCWP) says some 14 percent of city residents with student debt are 90 days or more past due on loan payments, according to its commissioner.",https://nypost.com/2020/02/29/1m-new-yorkers-are-carrying-35b-in-student-loan-debt/,1,0,0
"However, there is evidence suggesting that having cops in schools can help perpetuate the school-to-prison pipeline ― the cycle in which students, particularly students of color, are pushed out of school and into the criminal justice system when school authorities criminalize student misbehavior.",https://www.huffpost.com/entry/parkland-school-report-police_n_5c34c351e4b0116c11f08c3a,1,0,1
"We could turn our attention to the fact that Republicans spent much of the last decade falsely accusing Democrats of supporting Medicare cuts through the Affordable Care Act, only to have a GOP White House actually propose taking an ax to the social-insurance program.",http://www.msnbc.com/rachel-maddow-show/medicare-trump-arrives-his-read-my-lips-moment,0,1,1
Trump has lashed out at the judiciary in ways that even his own Supreme Court appointee Neil Gorsuch called disheartening and demoralizing.,https://www.reuters.com/article/us-trump-effect-courts/trumps-opponents-race-to-the-courthouse-to-thwart-him-idUSKBN1D21BG?feedType=RSS&feedName=topNews,1,0,1
"It is unsurprising for biological males to destroy female records since men are physiologically stronger than woman, having more muscle mass and a higher bone density.",https://thefederalist.com/2019/06/18/female-runner-files-complaint-after-losing-placement-to-biological-males/#disqus_thread,0,1,1
"It can take hard work, creativity, perseverance and luck to become a millionaire, but in today’s skewed wealth system, multibillionaires don’t need any of that — their money does all the work to lift them above everyone else.",https://www.alternet.org/2020/01/here-are-the-dirty-secrets-of-how-the-rich-become-the-uber-rich/,0,1,1
The Grammy-winner condemned those smearing every police officer and called out those making Floyd’s death about race.,http://feedproxy.google.com/~r/breitbart/~3/7TF0L3uw_3Y/,0,1,1
Eleven Republican politicians are currently open to the idea of gun control for bump stocks.,https://www.breitbart.com/big-government/2017/10/06/president-trump-open-bump-stock-ban/,1,0,0
Many Democratic congressional candidates in 2018 attacked Republican opponents for bowing to the gun lobby.,https://www.reuters.com/article/us-usa-election-senate-guns/giffords-group-takes-aim-at-key-us-senate-races-in-new-push-for-gun-limits-idUSKBN2481AS,1,0,1
"President Donald Trump accused Democrats of “politicizing” the deadly coronavirus during a campaign rally here on Friday, claiming that the outbreak is “their new hoax” as he continued to downplay the risk in the U.S.",https://www.nbcnews.com/politics/donald-trump/trump-calls-coronavirus-democrats-new-hoax-n1145721,1,0,1
Part of the reason billionaires can swoop in and position themselves as the saviors on so many different issues — climate change being the latest — is that government has failed to take bold action.,https://www.nbcnews.com/think/opinion/jeff-bezos-climate-change-philanthropy-has-quite-few-hidden-strings-ncna1143791?cid=public-rss_20200228,0,1,1
"Earlier this month, US President Donald Trump said US special forces would be withdrawn from northern Syria, in what was widely seen as betrayal of the Kurds and a green light for a Turkish attack.",https://www.breitbart.com/news/kurdish-fighters-withdraw-from-besieged-syria-town/,0,1,1
A tear slipped down the cheek of Ghanaian-German artist Zohra Opoku as she recalled how the global Black Lives Matter had kindled her pain and anger while she was stranded away from home due to coronavirus lockdowns.,https://www.reuters.com/article/us-global-race-ghana-artist-idUSKBN2441D5?taid=5effd946795f4d0001584223&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,1,0,1
"Equally important, he notes, is that it is difficult for incumbents to distance themselves from Trump over fears he will turn his base against them — meaning they are in a trap of their own making.",https://www.alternet.org/2020/06/awful-news-for-republican-senate-candidates-odds-of-gop-holding-senate-collapsing-over-support-for-trump/,1,0,1
"Instead of motivating kids to payback their loans, Clinton’s plan might actually lead to the decline in liberal arts enrollment.",https://thefederalist.com/2015/08/17/mark-cuban-hillarys-college-plan-wont-reduce-student-debt/,1,0,1
The doctor explained that two medicines that would be mailed to Ms. Dale would halt her pregnancy and cause a miscarriage.,https://www.nytimes.com/2020/04/28/health/telabortion-abortion-telemedicine.html,1,0,0
"While a number of transgender advocates and LGBTQ health experts applauded P&G’s decision to redesign the Always packaging by removing the female signs, the company’s announcement sparked criticism online, including a bounty of transphobic commentary.",https://www.nbcnews.com/feature/nbc-out/always-remove-female-symbol-sanitary-products-packaging-n1069721,1,0,1
